name,name_en,biz_no,corp_no,entity_type,ceo_name,biz_type,biz_class,ksic_code,iaf_code,scope_kr,scope_en,address,address_en,tel,email,website,employee_count,headcount_regular,headcount_non_regular,headcount_outsourced,headcount_certified,status,tax_contact_name,tax_email,is_active
주식회사 삼정테크노,"SAMJUNG TECHNO Co., Ltd.",389-87-01000,,,김관식,제조업,"반도체, LCD및기계",2721,19D,분말파우더 측정용 계량기의 제조,Manufacture of Powder Meter,"충청남도 천안시 서북구 직산읍 직산로 136, 2301호 (충남테크노파크천안밸리)","136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,,0,,,,,,,,True
㈜인해건설,"In Hae Construction Co., Ltd.",299-88-00234,,,신진현,건설업,건축공사,4112,28A,사무 및 상업용 건물의 건축공사,Construction Work of Office and Commercial Building,"대전광역시 유성구 노은동로 87번길 23, 3층(노은동)","23, Noeundong-ro 87beon-gil, Yuseong-gu, Daejeon, KOREA ",,,,0,,,,,,, inhae2016@hanmail.net,True
에스정보통신㈜,"S.Information Co., Ltd.",502-81-98182,,,황유모,"건설업, 제조업, 도소매업, 서비스업","통신공사, 방송공사, 감시카메라, 방송통신자재, 유선통신장치, 음향영상기기, 통신기기, 전자기기, 소프트웨어개발공급, 통신장비, 구내전화유지보수","4232, 5822","28C,33B","1. 정보통신 공사
2. 키폰, 교환기의 설치
3. 소프트웨어의 개발 공급","1. The Provision of Telecommunication Works  
2. Installation of Key Phone, Switchboard
3. Development and service of software","대구광역시 북구 경대로17길 47, 8층 810호(복현동, IT융합산업빌딩)","47, Gyeongdae-ro 17-gil, Buk-gu, Daegu, KOREA ",,,www.s-info.co.kr,0,,,,,,,s1588@s-info.co.kr,True
에스정보통신㈜,"S.Information Co., Ltd.",502-81-98182,,,황유모,"건설업, 제조업, 도소매업, 서비스업","통신공사, 방송공사, 감시카메라, 방송통신자재, 유선통신장치, 음향영상기기, 통신기기, 전자기기, 소프트웨어개발공급, 통신장비, 구내전화유지보수","4232, 5822","28C,33B","1. 정보통신 공사
2. 키폰, 교환기의 설치
3. 소프트웨어의 개발 공급","1. The Provision of Telecommunication Works  
2. Installation of Key Phone, Switchboard
3. Development and service of software","대구광역시 북구 경대로17길 47, 8층 810호(복현동, IT융합산업빌딩)","47, Gyeongdae-ro 17-gil, Buk-gu, Daegu, KOREA ",,,www.s-info.co.kr,0,,,,,,,s1588@s-info.co.kr,True
주식회사 휴엔,"HUEN Co., Ltd.",792-87-00643,,,김중식,제조업,사료첨가제,1080,03A,반려동물 사료영양제의 개발 및 제조,Development and manufacture of companion animal feed nutrition,"충청남도 천안시 서북구 직산읍 직산로 136, 3301~3303호(충남테크노파크 천안밸리 생산관)","136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,huenbio@huenbio.com,True
㈜브레인MRO,"BRAIN MRO Co., Ltd.",498-86-00195,,,"안종희, 김효열",제조업,플라스틱제품 ,"2223, 1322, 1712","14B,04A,07A","플라스틱제품(요소수통 및 산업용), 마스크 및 복사용지의 제조","Manufacture of plastic products (DEF containers and industrial containers), masks and copy paper",충청남도 천안시 서북구 직산읍 4산단7로 62 ,"62, 4sandan 7-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,www.mrobrain.kr,0,,,,,,,cabrain@nate.com,True
㈜대명콘스텍,Daemyung Construction Technology,119-86-62546,,,신영태,제조업,건설자재,"2013, 4241","12A,28C",무기질계 바닥마감재 및 방수재의 생산 및 시공,Production and construction of inorganic floor finishing materials and waterproofing materials,충청북도 보은군 삼승면 남부로 3800,"3800, Nambu-ro, Samseung-myeon, Boeun-gun, Chungcheongbuk-do, KOREA ",,,www.dmcst.com,0,,,,,,,dmcst@dmcst.com,True
㈜델타시스템,"DELTA SYSTEM Co., Ltd.",301-81-84595,,,정학수,제조업외,컴퓨터 서버 및 저장장치 외,6202,33A,정보시스템 구축 및 유지보수,Information system construction and maintenance,충청북도 청주시 흥덕구 무심서로 715(운천동),"715, Musimseo-ro, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, KOREA ",,,-,0,,,,,,,cdeltago@hometax.go.kr,True
(주)성원에어테크,"SEONGWON AIR-TECH Co., Ltd.",206-86-36565,,,민성식,제조,구조용금속판제품,2511,17B,"Spiral Ducts & Fittings, Square Ducts, Diffuser, Chamber & Hood, Damper & Louver, Flexible Duct Series 및 방열기에 대한 생산","Manufacture of Spiral Ducts & Fittings, Square Ducts, Diffuser, Chamber & Hood, Damper &Louver, Flexible Duct Series and Radiator",경기도 양주시 백석읍 권율로1253번길 77-42 ,"77-42, Gwonyul-ro 1253beon-gil, Baekseok-eup, Yangju-si, Gyeonggi-do, KOREA ",,,,0,,,,,,,swduct@naver.com,True
㈜델타시스템(대전),"DELTA SYSTEM Co., Ltd.",314-81-26567,,,정학수,제조,컴퓨터 서버 및 저장장치외,6202,33A,정보시스템 구축 및 유지보수,Information system construction and maintenance,"대전광역시 유성구 문화원로 118, 4층 (봉명동)","118, Munhwawon-ro, Yuseong-gu, Daejeon, KOREA ",,,-,0,,,,,,,deltago@hometax.go.kr,True
(주)나성,"Na Sung Co., Ltd.",224-87-01135,,,송인석,제조업,인쇄,1811,09A,"인쇄물(Hot stamping foil, Medical I.V solution, Making Tapes)의 제조","Manufacture of prints(Hot stamping foil, Medical I.V solution, Making tapes)",경기도 화성시 서신면 전곡산단로 154-38 ,"154-38, Jeongoksandan-ro, Seosin-myeon, Hwaseong-si, Gyeonggi-do, KOREA ",,,0,0,,,,,,,,True
㈜천년애푸드,"Cheonnyeonae Food Co., Ltd.",301-86-28792,,,김태석,제조업,"식품,홍삼제품,기능성식품","1071, 1120",03A,"홍삼캔디, 홍삼젤리 및 홍삼음료의 제조","Manufacture of red ginseng candy, red ginseng jelly and red ginseng beverage",충청북도 진천군 문백면 소강정2길 118-32,"118-32, Sogangjeong 2-gil, Munbaek-myeon, Jincheon-gun, Chungcheongbuk-do, KOREA",,,,0,,,,,,,a301-86-28792@hotmail.com,True
농업회사법인 ㈜네니아,"Agricultural Corporation Nenia Co., Ltd.",106-86-30219,,,"문영진,허태유",제조,우리밀 식료품,"1061, 1071, 4632","03A,29A","만두류, 면류, 빵류, 후식류, 음료류의 제조 및 판매","Manufacturing and Sales of Dumplings, Noodles, Breads, Desserts & Drinks","경기도 양평군 강상면 강남로 1532-9, 2층","1532-9, Gangnam-ro, Gangsang-myeon, Yangpyeong-gun, Gyeonggi-do, KOREA",,,http://www.urinenia.co.kr,0,,,,,,,purun04@hanmail.net,True
㈜비앤제이,"B&J Co., Ltd.",312-81-82845,,,김영삼,제조 ,반도체제조장비 제조,3033,18A,반도체장비제어시스템(HARNESS)의 제조,Manufacture of semiconductor equipment control system(HARNESS),충청남도 천안시 서북구 2공단1로 47-1 (성성동),"47-1, 2gongdan 1-ro, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,,0,,,,,,,green1602@nate.com,True
더원에너지 주식회사,"THE ONE ENERGY Co., Ltd.",751-86-00117,,,손기수,제조 ,펌프,"2913, 2711,2229","18A,19C,14B","1. 산업용 펌프, 폐기물 감량기 및 의료기기(부비동염진단기)에 대한 제조
2. 접착 테이프 제조","1. Manufacture of industrial pumps, waste disposing machines and medical device (sinusitis diagnostic)
2. Adhesive tape manufacturers","울산광역시 울주군 청량읍 처용산업3길 135, 경공업1동 3층"," 3F, 135, Cheoyongsaneop 3-gil, Cheongnyang-eup, Ulju-gun, Ulsan, KOREA",,,,0,,,,,,,,True
주식회사 코이션,"KOITION Co., Ltd.",314-86-58536,,,"정일영, 최재교",서비스,소프트웨어개발및컨설팅,"6399, 5822",33B,"데이터베이스(건축물대장, 중요기록물, 학술논문 및 보고서) 구축 및 데이터베이스 품질관리","Establishment of databases (building records, important records, academic papers and reports) and database quality management","대전광역시 서구 한밭대로570번길 40-11, 3층(월평동) ","40-11, Hanbat-daero 570beon-gil, Seo-gu, Daejeon, KOREA",,,,0,,,,,,,,True
㈜에드마임,"Edmayim Co., Ltd.",343-81-00963,,,이관호,제조업,전기용품,2917,18A,농업용 온풍기의 제조,Manufacture of heaters for agricultural use,"충청남도 천안시 서북구 직산읍 직산로 136, 2402호 (충남테크노파크 번영관)","#2402, 136, Jiksan-ro, Jiksan-eup, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,,True
아토한우 영농조합법인 ,Ato farming association Corporation,132-86-26392,,,민경광,"제조업, 도소매업",육류가공식품포장업,1012,03A,축산물(한우) 포장 및 가공,Process and packing of livestock products ( Korean beef and belongings),충청남도 홍성군 갈산면 백야로246번길 65 (와리),"65, Baegya-ro 246beon-gil, Galsan-myeon, Hongseong-gun, Chungcheongnam-do, KOREA",,,,0,,,,,,,expect2020@naver.com,True
㈜다원기업,"DaWon Cooperation Co., Ltd.",624-88-00691,,,서석교,제조업,"반도체, 선박구성부분품",2927,18A,기계 설비 설치 및 유지보수,Installation and maintenance of machine equipment,경상남도 거제시 아주1로2길 47 (아주동) 가연빌딩 302호,"47, Aju 1-ro 2-gil, Geoje-si, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,,True
주식회사 중문,"JUONGMUN Co., Ltd.",506-81-75482,,,이용천,제조업,산업기계제작,2929,18A,"산업용기계(제철설비, 부품, 플랜트기계)의 제조","Manufacture of industrial machinery (Iron making equipment, Parts, Plant machinery)",경상북도 포항시 북구 청하면 용산길 168 (신흥리),"168, Yongsan-gil, Cheongha-myeon, Buk-gu, Pohang-si, Gyeongsangbuk-do, KOREA ",,,,0,,,,,,,juomun1010@naver.com,True
주식회사 케이티엘,"KTL Co., Ltd.",577-87-00141,,,정연권,제조업,"반도체장비, 전자부품, 엘씨디장비","2629, 2032","19A,12B","1. 반도체장비 및 부품(진공펌프, 칠러, 열교환기, Hot & Cold Power Trap)의 설계, 개발 및 제조
2. 살균소독제의 개발 및 제조","1. Design, development and manufacture of semiconductor equipment and parts (vacuum pump, chiller, heat exchanger, hot & cold power trap)
2. Development and manufacture of disinfectant",경기도 안성시 미양면 늑동길 16,"16, Neukdong-gil, Miyang-myeon, Anseong-si, Gyeonggi-do, KOREA",,,0,0,,,,,,,,True
대한농산협동조합,Daehan Nongsan Cooperative ,404-81-44801,,,전재찬,"제조업, 도소매","천연 및 혼합조제조미료제조업, 농산물, 수입, 수출",1074,03A,천연 및 혼합 조제 조미료의 제조,Manufacture of natural processed spices and mixed condiments,전라북도 정읍시 영원로 70-1(용계동),"70-1, Yeongwon-ro, Jeongeup-si, Jeollabuk-do, KOREA ",,,,0,,,,,,,,True
미소 영농조합법인,Miso farming association corporation,849-87-00672,,,김원빈,제조업 외,농산물 건조 외,1074,03A,천연 및 혼합 조제 조미료(고추가루)의 제조,Manufacture of natural processed spices and mixed condiments(Chili powder),전라북도 정읍시 고부면 남산길 48-8,"48-8, Namsan-gil, Gobu-myeon, Jeongeup-si, Jeollabuk-do, KOREA ",,,0,0,,,,,,,,True
주식회사 투탑플러스,"Tootop Plus Co., Ltd.",305-86-31566,,,이상현,제조업,"금속 문,창,셔터 및 관련제품제조업",2594,17B,"다기능(방범, 안전, 미세 등) 특수 방충망의 제조","Manufacture of multi-function (security, safety, fine mesh, etc.) special insect screen",세종특별자치시 연서면 와룡로 234 (신대리),"234, Waryong-ro, Yeonseo-myeon, Sejong-si, KOREA ",,,,0,,,,,,,,True
대흥산업,DAE HEUNG INDUSTRY,622-01-56015,,,김종열,"제조, 도매","자동차부품,에어컨부품외",3039,18A,"연료, EGR(Exhaust Gas Recirculation), 브레이크, 에어컨 및 시트 파이프와 배기 파이프 어셈블리에 대한 생산","Manufacture of Fuel, EGR(Exhaust Gas Recirculation), BRAKE, AIR CONDITIONER and SEAT Pipe and, Exhaust pipe assembly",울산광역시 울주군 상북면 길천산업1길 30-9 ,"30-9, Gilcheonsaneop 1-gil, Sangbuk-myeon, Ulju-gun, Ulsan, KOREA ",,,www.pipe-bending.co.kr,0,,,,,,,dhikorea@hanmail.net,True
㈜미래중공업,"Milae Heavy Industry Co., Ltd.",363-81-01476,,,김수배,제조,환경오염 방지시설,"2511, 2929","17B,18A","플랜트 제품(철 구조물, 발전설비, 압력 탱크, 파이프배관류등), 산업기계설비(열처리 설비, 사이로, 등) 및 환경설비(수처리 설비, 집진 설비, 등)에 대한 설계, 개발, 제작 및 설치","Design, Development, Manufacture and Installation of Plant Production(steel structures, power plants, pressure tanks, piping, etc), Industrial Plants(Heat treatment equipment, Silo, etc.) and Environmental Equipment(Sewage treatment equipment, dust-collecting equipment, etc.)",경상남도 창녕군 도천면 바깥어만길 84-9,"84-9, Bakkateoman-gil, Docheon-myeon, Changnyeong-gun, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,alfowndrhddjqa@naver.com,True
동양중공업 주식회사,"Dongyang Heavy Industries Co., Ltd.",305-81-34762,,,오종호,제조,건설장비제작,2912,18A,유압브레이커 및 기타 어태치먼트의 개발 및 제조,"Development, Manufacture of Hydraulic Breaker and Other Attachments",대전광역시 유성구 테크노1로 61-8(관평동),"61-8, Techno 1-ro, Yuseong-gu, Daejeon, KOREA",,,,0,,,,,,,,True
에스앤에스 주식회사,"SNS Co., Ltd.",317-81-44429,,,이상찬,제조업,"주차기기, 주차정산기, 주차관제장치",2916,18A,무인 주차 정산기의 제조,Manufacture of unmanned parking adjuster,충청북도 청주시 흥덕구 오송읍 서평길 24,"24, Seopyeong-gil, Osong-eup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, KOREA",,,,0,,,,,,,,True
투윈테크 ,Twowin Tech. Co. ,174-64-00040,,,김경열,"제조업, 서비스업","산업기계, 자동화 설비 설계 및 제작",2812,19A,"선박 콘솔 및 로봇 자동화설비의 설계, 개발 및 제조","Design, Development and Manufacture of vessel consoles and robot automation Equipment",경상남도 김해시 주촌면 서부로1541번길 134,"134, Seobu-ro 1541beon-gil, Juchon-myeon, Gimhae-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
㈜성산툴스,"Sungsan Tools Co., Ltd.",609-81-82211,,,이인수,제조업,"산업용특수공구, 펌프,밸브, 산업기계부품, 임대",2593,17B,"정밀절삭공구(Form cutter, special for tool, end mill, drill, reamer, groove bite 등)에 대한 설계, 개발 및 생산","Design, development and Production of precision cutting tools (form cutter, special for tool, end mill, drill, reamer, groove bite, etc.)",경상남도 창원시 의창구 평산로 6 (팔용동),"6, Pyeongsan-ro, Uichang-gu, Changwon-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
주식회사 인텍,"Intech Co., Ltd.",305-86-07483,,,김규환,"건설업, 제조업, 서비스업","전기공사, 통신공사, 신재생에너지사업(ESCO), 전기, 통신, 소방자재, 시스템개발 및 공급, 시스템통합, 위생관리용역","4232, 2641","28C,19B","1. 정보통신공사
2. 통신기기 및 전화장비(통합배선반)의 제조","1. The Provision of Telecommunication Works
2. Manufacture of communication equipment and telephone equipment (integrated wiring board)",대전광역시 동구 계족로512번길 77 (용전동),"77, Gyejok-ro 512beon-gil, Dong-gu, Daejeon, KOREA ",,,,0,,,,,,,,True
트리시스 ,TRISYS. Co. ,513-17-72139,,,변성수 ,"제조업, 도소매","기계설비부품, 전자부품 ","2611, 2224","19B,14B",반도체 제작 설비용 및 디스플레이용 부품의 설계 및 제조,Design and manufacture of semiconductor manufacturing equipment and display parts,경상북도 구미시 산호대로 130-16,"130-16, Sanho-daero, Gumi-si, Gyeongsangbuk-do, KOREA ",,,,0,,,,,,,,True
인세미텍 주식회사,"INSEMITEC Co., Ltd.",312-86-59830,,,이성인,제조업,반도체장비 및 정밀공작기계,2927,18A,반도체 제조용 기계장비의 제조,Manufacture of Mechanical Equipment for Semi-conductor Manufacturing,충청남도 천안시 서북구 감나무골길 40-18 (업성동),"40-18, Gamnamugol-gil, Seobuk-gu, Cheonan-si, Chungcheongnam-do, KOREA ",,,www.insemitec.co.kr,0,,,,,,,insemitec@hometax.go.kr,True
(주)제이앤씨플랜,"JNCPLAN Co., Ltd.",897-81-00252,,,정현균,서비스,"전기차 충전서비스업, 전기차 충전기설치, 유지보수업",7212,34A,친환경 전기 자동차용 충전기 설치 및 유지 보수,Installation and maintenance of charger for eco-friendly electric car,"대전광역시 유성구 대학로 48-13, 4층 (봉명동, 서진빌딩)","48-13, Daehak-ro, Yuseong-gu, Daejeon, KOREA ",,,https://daehanev.modoo.at,0,,,,,,,,True
케이티이㈜,"KTE Co., Ltd.",609-81-59743,,,황환규,"제조, 서비스","기계기구, 기계수리",2919,18A,"공작기계수리, 설치, 이설 및 기계부품에 대한 생산 ","Repair, installation, relocation of machine tools and production of machine parts","경상남도 창원시 의창구 창원대로363번길 11 (팔용동, 창원제3표준공장 3동 6호)","11, Changwon-daero 363beon-gil, Uichang-gu, Changwon-si, Gyeongsangnam-do, KOREA ",,,www.kt.co.kr,0,,,,,,,ktehwang@naver.com,True
케이티이㈜,"KTE Co., Ltd.",609-81-59743,,,황환규,"제조, 서비스","기계기구, 기계수리",2919,18A,"공작기계수리, 설치, 이설 및 기계부품에 대한 생산 ","Repair, installation, relocation of machine tools and production of machine parts","경상남도 창원시 의창구 창원대로363번길 11 (팔용동, 창원제3표준공장 3동 6호)","11, Changwon-daero 363beon-gil, Uichang-gu, Changwon-si, Gyeongsangnam-do, KOREA ",,,www.kt.co.kr,0,,,,,,,ktehwang@naver.com,True
